,id,tweets,date_created
123,1057576029617823744,@orgullogamer Recuerdo mi trauma infantil: ¿Qué demonios era esto? (FOTO). Durante años me persiguió la I N C E R T… https://t.co/6zwsbR0jSW,2018-10-31 10:12:28
124,1057306566318284800,"RT @akapoulainne: “a mí solo se me conquista con humor inteligente” 

yo: pues te puedes creer que pedí hace una semana las lentillas y aún…",2018-10-30 16:21:43
125,1057287765203804161,@Olelolai Nadie lo sabe :(,2018-10-30 15:07:01
126,1056885925303803904,"¿Alguien puede explicarme por qué Internet se ha llenado a estas alturas de memes del anime #Umineko? 
GRACIAS https://t.co/k59naVaO0R",2018-10-29 12:30:15
127,1056879978938281984,ACTUAL MOOD. https://t.co/XBH3ttT47L,2018-10-29 12:06:37
128,1056877921900654593,"RT @ANYTEMAA: 'Play, don't tell', taller de #videojuegos que propone una experiencia de juego abierta, colectiva y colaborativa de tres día…",2018-10-29 11:58:27
129,1056860102295216128,"RT @FranShepard: 2 minutos que sirven para conocer a Jair Bolsonaro, nuevo presidente de Brasil. La cara de Ellen Page lo dice todo. 
#Pray…",2018-10-29 10:47:38
130,1056859695569387520,RT @GaymerEs: ¿Personajes de sexualidad dudosa? ¿Queerbait? @Sr_Samus_ nos da ejemplos concretos sobre esta práctica y por qué parece que h…,2018-10-29 10:46:01
131,1056287133718196224,@desmusea jajajajaja 💖,2018-10-27 20:50:52
132,1055760083584458752,RT @ANYTEMAA: ¡No os lo perdáis! Es un documental maravilloso y muy íntimo en el que se retrata la trayectoria personal y profesional de Ur…,2018-10-26 09:56:33
133,1055422973291757568,"RT @desmusea: ⭕ATENTAS QUE SE VIENE UNO DE NUESTROS PROYECTOS MÁS MOLONEEEEES. 
⭕NECESITAREMOS VUESTRA PARTICIPACIÓN ASÍ QUE OJO A NUESTRAS…",2018-10-25 11:37:00
134,1054775858118963204,RT @QueerDevs: ¡Buenos días! Esperamos que os sea leve el lunes y si tenéis en marcha algún desarrollo relacionado con la temática o el col…,2018-10-23 16:45:36
135,1054775426944565248,"Jajaja 😂, tendremos que terminar por fundar algo así como la “Unión de alumnos de Gryffindor afectados por la estel… https://t.co/vgHkzu3Myl",2018-10-23 16:43:53
136,1054774782376460288,Mirad que proyecto más guay de @GamesTribune 💖 ¡Promete! https://t.co/hs6NQgFgVG,2018-10-23 16:41:19
137,1054292661413335041,@aboutnurselife @_minutiae_ El mundo se va a la mierda https://t.co/uLxv7qoiG9,2018-10-22 08:45:32
